unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Malha,2143615.8,876994.25,918923.06,1053059.4,905068.6,1218765.2,1065246.9,1529981.2,923346.6,1139538.6,1410253.5,3794109.2
Total,2143615.8,876994.25,918923.06,1053059.4,905068.6,1218765.2,1065246.9,1529981.2,923346.6,1139538.6,1410253.5,3794109.2
