unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Masc,4988547.0,3721122.2,2959268.8,3315686.2,3347595.8,3575624.8,3721429.0,4174321.2,3518294.5,3526460.2,4750619.0,8134616.5
Total,4988547.0,3721122.2,2959268.8,3315686.2,3347595.8,3575624.8,3721429.0,4174321.2,3518294.5,3526460.2,4750619.0,8134616.5
