unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Dudalina Fem,6021875.0,5618137.5,2953383.2,3049763.5,4788679.5,10891152.0,5681567.5,3746840.5,4058480.2,3671197.5,6531593.0,5732342.5
Total,6021875.0,5618137.5,2953383.2,3049763.5,4788679.5,10891152.0,5681567.5,3746840.5,4058480.2,3671197.5,6531593.0,5732342.5
