unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Jeans e Sarja,1329257.2,1148422.5,611304.3,747041.06,675629.3,753753.3,919756.06,928592.25,783240.7,903202.1,986083.4,1307337.0
Total,1329257.2,1148422.5,611304.3,747041.06,675629.3,753753.3,919756.06,928592.25,783240.7,903202.1,986083.4,1307337.0
