unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Fem,5504223.0,4357849.0,4087311.0,4054412.0,5279486.5,8521841.0,5983986.5,4725835.0,5581130.5,6053990.0,8038851.0,11725343.0
John John Masc,4261282.0,3229089.8,2915308.8,2734944.2,4009375.0,6964963.0,4611988.5,3597585.5,3506749.8,3653257.8,5581006.5,9224826.0
Total,9765505.0,7586939.0,7002620.0,6789356.0,9288862.0,15486804.0,10595975.0,8323420.5,9087880.0,9707248.0,13619858.0,20950168.0
