unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Masc,4233373.0,3593460.2,3124688.8,3200065.5,3811177.8,6158968.0,5116100.5,3410485.0,3308253.2,3456525.2,4926726.5,9227028.0
Total,4233373.0,3593460.2,3124688.8,3200065.5,3811177.8,6158968.0,5116100.5,3410485.0,3308253.2,3456525.2,4926726.5,9227028.0
