unique_id,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
Acessorio,3397292.8,3447802.8,3636819.0,3501432.8,2928887.0,3153048.0,3085512.8,3349073.2,3342382.2,3490972.5,3429666.5,3312161.8
Alfaiataria,3397304.0,3447813.2,3636830.0,3501443.5,2928896.5,3153058.5,3085523.0,3349083.8,3342392.2,3490982.8,3429677.0,3312171.8
Casual/Ville/Tricot/Moda,3685288.5,3722410.0,3917833.5,3780923.2,3179590.0,3429697.0,3351879.5,3622852.8,3605775.0,3761067.0,3698196.8,3570535.2
Couro,3397256.8,3447768.2,3636784.0,3501397.8,2928855.5,3153013.2,3085479.2,3349039.0,3342349.2,3490938.5,3429633.0,3312129.5
Fluidos/Plano,3397255.2,3447767.0,3636782.5,3501396.5,2928854.2,3153012.0,3085478.0,3349037.8,3342348.0,3490937.2,3429631.8,3312128.2
Jeans/Sarja,3397255.5,3447767.2,3636782.8,3501396.5,2928854.5,3153012.2,3085478.2,3349037.8,3342348.2,3490937.5,3429631.8,3312128.2
Outros,3397263.5,3447774.8,3636790.5,3501404.2,2928861.5,3153020.0,3085485.5,3349045.5,3342355.5,3490945.0,3429639.2,3312135.5
Seda,3685289.2,3722410.8,3917834.2,3780924.2,3179590.8,3429697.8,3351880.2,3622853.5,3605775.8,3761068.0,3698197.5,3570536.2
