unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Dudalina Masc,8196936.5,4189925.0,4886749.0,5385180.0,4793813.0,11715809.0,6910617.5,7343697.0,5635233.5,5526840.0,9688107.0,11506823.0
Total,8196936.5,4189925.0,4886749.0,5385180.0,4793813.0,11715809.0,6910617.5,7343697.0,5635233.5,5526840.0,9688107.0,11506823.0
