ds,GRU_steps2000_lr0.001_batch32_encoder200_decoder200_enc_layers2_dec_layers2_context10_activationtanh_biasTrue_dropout0.0_lr_decays-1_early_stop-1_val_check100_scalerrobust_seed1
2025-03-11,986854.9
2025-03-12,1598627.5
2025-03-13,1624909.0
2025-03-14,1686753.0
2025-03-15,2180655.0
2025-03-16,716621.7
2025-03-17,733811.1
2025-03-18,1230529.0
2025-03-19,1165424.6
2025-03-20,1046909.5
2025-03-21,1594446.2
2025-03-22,1269320.1
2025-03-23,645801.5
2025-03-24,853430.9
2025-03-25,1134714.0
2025-03-26,1598278.5
2025-03-27,2173461.5
2025-03-28,2548321.8
2025-03-29,1945286.5
2025-03-30,576046.5
2025-03-31,1153018.0
2025-04-01,738991.06
2025-04-02,956647.1
2025-04-03,700390.25
2025-04-04,1280012.0
2025-04-05,1132326.5
2025-04-06,492463.8
2025-04-07,563109.44
2025-04-08,899965.1
2025-04-09,1128084.9
2025-04-10,1285534.2
2025-04-11,1399906.5
2025-04-12,1489613.9
2025-04-13,702956.56
2025-04-14,970539.75
2025-04-15,772556.6
2025-04-16,745203.3
2025-04-17,1321519.6
2025-04-18,361451.38
2025-04-19,1280291.6
2025-04-20,216847.0
2025-04-21,656001.7
2025-04-22,1059207.0
2025-04-23,975399.6
2025-04-24,1489291.2
2025-04-25,1304044.9
2025-04-26,1337830.8
2025-04-27,742905.25
2025-04-28,744834.3
2025-04-29,977927.75
2025-04-30,1521190.0
2025-05-01,373628.12
2025-05-02,1337680.9
2025-05-03,1339798.8
2025-05-04,461768.8
2025-05-05,748550.0
2025-05-06,1346338.6
2025-05-07,1656398.2
2025-05-08,1962095.2
2025-05-09,2985796.5
2025-05-10,2589593.8
2025-05-11,378173.2
2025-05-12,997622.6
2025-05-13,1138099.1
2025-05-14,1779045.6
2025-05-15,1139638.9
2025-05-16,2206555.0
2025-05-17,1129976.4
2025-05-18,958437.9
2025-05-19,1015287.25
2025-05-20,1172701.6
2025-05-21,1565397.0
2025-05-22,1312915.6
2025-05-23,1350343.4
2025-05-24,1509745.4
2025-05-25,636367.8
2025-05-26,948199.0
2025-05-27,1624284.5
2025-05-28,1314324.2
2025-05-29,1191843.8
2025-05-30,1085579.8
2025-05-31,1893999.5
2025-06-01,1005898.3
2025-06-02,614014.4
2025-06-03,1819646.1
2025-06-04,1439486.6
2025-06-05,1083450.8
2025-06-06,2568792.0
2025-06-07,1985254.4
2025-06-08,770673.4
2025-06-09,2256906.8
2025-06-10,2193383.5
2025-06-11,3789065.2
2025-06-12,1560170.0
2025-06-13,2291224.5
2025-06-14,2226520.2
2025-06-15,1079988.1
2025-06-16,1243821.5
2025-06-17,1289108.0
2025-06-18,1342390.0
2025-06-19,1572569.9
2025-06-20,1557261.9
2025-06-21,1726917.0
2025-06-22,698188.3
2025-06-23,1461732.2
2025-06-24,1350796.8
2025-06-25,1646846.2
2025-06-26,1042146.25
2025-06-27,1714785.6
2025-06-28,1565747.5
2025-06-29,615451.06
2025-06-30,1360994.0
2025-07-01,1361681.9
2025-07-02,1770776.8
2025-07-03,2297676.2
2025-07-04,1682719.1
2025-07-05,2180925.5
2025-07-06,860517.9
2025-07-07,1663409.4
2025-07-08,1659587.8
2025-07-09,1238015.0
2025-07-10,986962.4
2025-07-11,1354696.0
2025-07-12,1538469.8
2025-07-13,515581.06
2025-07-14,1097073.5
2025-07-15,1265165.0
2025-07-16,1082422.6
2025-07-17,926246.5
2025-07-18,1422726.0
2025-07-19,1175124.2
2025-07-20,655671.7
2025-07-21,1173923.5
2025-07-22,1141578.5
2025-07-23,1156201.1
2025-07-24,1171672.6
2025-07-25,1388728.4
2025-07-26,1434365.1
2025-07-27,766750.8
2025-07-28,1152315.5
2025-07-29,1322625.5
2025-07-30,997446.75
2025-07-31,1182088.6
2025-08-01,1434290.4
2025-08-02,1420086.8
2025-08-03,402380.8
2025-08-04,795422.9
2025-08-05,705916.3
2025-08-06,930347.4
2025-08-07,984028.4
2025-08-08,1285882.9
2025-08-09,1436058.9
2025-08-10,458751.75
2025-08-11,586982.6
2025-08-12,904251.5
2025-08-13,1311234.0
2025-08-14,1253953.6
2025-08-15,1829539.1
2025-08-16,1699426.1
2025-08-17,557630.8
2025-08-18,791149.7
2025-08-19,1380555.0
2025-08-20,1088193.5
2025-08-21,1299386.4
2025-08-22,1758981.9
2025-08-23,1361986.1
2025-08-24,517389.5
2025-08-25,1093365.4
2025-08-26,828562.5
2025-08-27,1247342.5
2025-08-28,1072758.1
2025-08-29,869625.9
2025-08-30,1441111.4
2025-08-31,550427.2
2025-09-01,729268.6
2025-09-02,861202.8
2025-09-03,1186512.5
2025-09-04,1035641.0
2025-09-05,1322152.9
2025-09-06,1039597.06
2025-09-07,294882.2
2025-09-08,684295.75
2025-09-09,901338.75
2025-09-10,817537.2
2025-09-11,966263.5
2025-09-12,1243081.8
2025-09-13,1544259.5
2025-09-14,384203.5
2025-09-15,908144.6
2025-09-16,865381.5
2025-09-17,786674.4
2025-09-18,1008696.94
2025-09-19,1272032.9
2025-09-20,1040157.6
2025-09-21,432515.25
2025-09-22,849786.75
2025-09-23,1274744.9
2025-09-24,1391898.2
2025-09-25,1252963.1
2025-09-26,1308644.4
2025-09-27,1378684.1
2025-09-28,848186.8
2025-09-29,1126067.8
2025-09-30,980012.4
