unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Acessorio,2395471.2,1324331.6,1366968.9,2169672.5,2042218.0,2041626.8,2883701.2,2073604.8,1962637.2,2058236.8,3306323.0,4279453.5
Total,2395471.2,1324331.6,1366968.9,2169672.5,2042218.0,2041626.8,2883701.2,2073604.8,1962637.2,2058236.8,3306323.0,4279453.5
