unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Seda,6510320.5,3369228.2,2924786.8,2757055.2,4465066.0,5093087.0,4327381.0,2669660.0,1827018.4,1575330.8,2251004.2,4407373.5
Total,6510320.5,3369228.2,2924786.8,2757055.2,4465066.0,5093087.0,4327381.0,2669660.0,1827018.4,1575330.8,2251004.2,4407373.5
