unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Jeans e Sarja,2105809.5,1449115.6,1287876.8,1324597.1,1458045.0,1762399.4,1623867.1,1364319.8,1082671.5,1027329.56,1155896.5,1553861.0
Total,2105809.5,1449115.6,1287876.8,1324597.1,1458045.0,1762399.4,1623867.1,1364319.8,1082671.5,1027329.56,1155896.5,1553861.0
