unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Fem,6726125.5,6130261.5,5386977.5,5315883.5,5736708.0,5756336.0,4850076.5,4934807.0,4828355.0,5487192.0,5292778.0,7657956.0
John John Masc,4901883.0,4314336.0,4313980.5,4317286.5,4603681.0,4638057.0,4027460.5,3035074.2,2844373.0,3190652.5,3819933.0,8220162.5
Total,11628008.0,10444598.0,9700958.0,9633170.0,10340389.0,10394393.0,8877537.0,7969881.0,7672728.0,8677844.0,9112711.0,15878118.0
