unique_id,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
Acessorio,1343739.4,1499195.9,1703110.9,1972130.6,2730677.5,3186604.5,2939491.0,4335748.5,4177235.5,2917294.2,2000325.8,1761020.9
Alfaiataria,4954215.5,4490632.0,4478535.5,6430333.5,9604181.0,14101081.0,17283376.0,20318594.0,20387786.0,13158067.0,12117323.0,7541975.5
Casual/Ville/Tricot/Moda,8013405.0,8593702.0,9381754.0,11780758.0,15933648.0,20817074.0,22386638.0,30194522.0,28314680.0,18298652.0,13555332.0,10328477.0
Couro,1266430.2,737165.6,674183.75,1316468.4,2414455.8,3831444.5,4738587.5,5008123.0,5005438.5,3224567.8,3421882.0,1876919.5
Fluidos/Plano,2430196.0,2396196.5,2701334.0,3292608.8,4545601.0,4954021.5,4433725.0,6845380.5,7592812.5,5715071.5,4223314.5,3586350.8
Jeans/Sarja,9616814.0,7707836.0,7923228.5,9056301.0,11148696.0,12597302.0,10317898.0,16991758.0,20706930.0,15726721.0,13879927.0,10535684.0
Outros,3104535.8,3189669.2,3446317.8,4340528.0,5723916.0,7367681.0,7850700.0,10897670.0,11058735.0,7630597.5,5956955.0,4335749.0
Seda,3042696.8,4628639.0,4747969.5,4881100.0,7711654.0,6285161.5,5111345.0,8475181.0,10882444.0,8473666.0,5591504.5,5028534.5
