unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Jeans e Sarja,2914427.0,1876929.8,1646454.8,1598320.4,1862248.8,2884766.8,2783654.0,1885657.8,1667858.4,1881040.2,2343565.5,3973147.2
Total,2914427.0,1876929.8,1646454.8,1598320.4,1862248.8,2884766.8,2783654.0,1885657.8,1667858.4,1881040.2,2343565.5,3973147.2
