unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Moda,1375184.1,1007018.7,419000.6,539254.75,776594.56,1980321.0,1546791.9,952415.75,664308.1,772829.3,1297918.4,1780912.2
Total,1375184.1,1007018.7,419000.6,539254.75,776594.56,1980321.0,1546791.9,952415.75,664308.1,772829.3,1297918.4,1780912.2
