unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Fem,6305601.0,5248303.0,4730904.0,4621345.5,5862144.5,7669852.5,6476365.5,4925574.5,5536977.0,5771709.5,6907001.0,10759860.0
Total,6305601.0,5248303.0,4730904.0,4621345.5,5862144.5,7669852.5,6476365.5,4925574.5,5536977.0,5771709.5,6907001.0,10759860.0
