unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Outros,1059974.5,564462.25,616513.94,866193.5,805069.4,2660246.2,1222534.9,716776.4,538858.25,556210.5,1042306.0,901924.1
Total,1059974.5,564462.25,616513.94,866193.5,805069.4,2660246.2,1222534.9,716776.4,538858.25,556210.5,1042306.0,901924.1
