unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Tecido Plano,4391195.0,2188271.2,1994128.9,2245975.8,2054266.0,5103593.5,3305304.8,2842599.2,2196083.2,2357165.0,4877170.5,5936017.5
Total,4391195.0,2188271.2,1994128.9,2245975.8,2054266.0,5103593.5,3305304.8,2842599.2,2196083.2,2357165.0,4877170.5,5936017.5
