unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Malha e Moletom,2680515.2,1597904.5,866154.9,684146.75,862767.2,1421233.8,1987576.5,1207174.6,1110375.5,1362318.8,1995444.8,4326362.0
Total,2680515.2,1597904.5,866154.9,684146.75,862767.2,1421233.8,1987576.5,1207174.6,1110375.5,1362318.8,1995444.8,4326362.0
