unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Le Lis Blanc Deux,64374470.0,39641844.0,43638864.0,42201470.0,59476490.0,60748920.0,50002264.0,45785770.0,38082360.0,34309256.0,39369330.0,53721748.0
Total,64374470.0,39641844.0,43638864.0,42201470.0,59476490.0,60748920.0,50002264.0,45785770.0,38082360.0,34309256.0,39369330.0,53721748.0
