unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Dudalina Fem,7444319.0,4556300.0,4599208.0,5248485.5,4975876.0,10030641.0,6858928.5,5847471.0,5234957.0,5395829.0,6715328.0,8639634.0
Dudalina Masc,7446560.0,4500324.0,5206749.0,5832541.0,4508354.0,11536091.0,7522171.0,7188842.5,5363166.0,5545926.5,8135233.0,11806889.0
Total,14890879.0,9056624.0,9805957.0,11081026.0,9484230.0,21566732.0,14381100.0,13036314.0,10598123.0,10941756.0,14850561.0,20446524.0
