unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Alfaiataria,1072124.8,748499.8,1171557.4,1941087.6,1772051.2,2905621.5,2889897.2,2293907.8,1218910.2,1456089.9,1584243.0,645471.1
Total,1072124.8,748499.8,1171557.4,1941087.6,1772051.2,2905621.5,2889897.2,2293907.8,1218910.2,1456089.9,1584243.0,645471.1
