unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Acessorio,552299.06,412170.2,560106.2,751082.1,1061376.0,926408.0,659851.6,844428.5,595200.2,777677.3,1246774.6,1278549.5
Total,552299.06,412170.2,560106.2,751082.1,1061376.0,926408.0,659851.6,844428.5,595200.2,777677.3,1246774.6,1278549.5
