unique_id,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09
Jeans e Sarja,1915698.8,3988303.5,4688826.5,2810873.8,2517782.2,1790189.0,2110049.0,2712473.5,3770267.5,4214144.0,2158265.8,2038730.0
Malha e Moletom,1992215.5,3863936.2,4484855.5,2265989.8,2311212.5,1914282.6,2243532.5,3148197.0,3432146.2,3015723.5,1969156.6,1942329.6
Moda,3159902.8,5625456.5,6567130.5,2687298.2,3426483.8,3528762.0,4043043.2,5667221.0,5705934.5,4930887.5,3226302.8,3021416.5
Outros,929565.94,1914726.0,2260474.5,1262496.6,1284015.2,1069204.2,1293534.6,1805106.4,2088917.0,2060484.1,1301823.8,1228856.2
Total,7997383.0,15392422.0,18001286.0,9026659.0,9539494.0,8302438.0,9690160.0,13332998.0,14997265.0,14221239.0,8655549.0,8231332.0
