unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Alfaiataria,9646179.0,7735447.5,8475798.0,8736322.0,13265468.0,13728999.0,11065511.0,8407968.0,8433574.0,6869080.0,7524825.5,7499991.0
Total,9646179.0,7735447.5,8475798.0,8736322.0,13265468.0,13728999.0,11065511.0,8407968.0,8433574.0,6869080.0,7524825.5,7499991.0
