unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Bobô,10098531.0,9127994.0,11109141.0,9961388.0,10788419.0,11669603.0,8505992.0,7974975.0,8365528.5,8674726.0,8628613.0,8413961.0
Total,10098531.0,9127994.0,11109141.0,9961388.0,10788419.0,11669603.0,8505992.0,7974975.0,8365528.5,8674726.0,8628613.0,8413961.0
