unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Dudalina Fem,7737560.0,4645175.0,4446499.0,6053076.0,6168305.0,11648490.0,6406430.0,5308344.0,5274454.5,5738134.5,7734689.0,7777635.0
Total,7737560.0,4645175.0,4446499.0,6053076.0,6168305.0,11648490.0,6406430.0,5308344.0,5274454.5,5738134.5,7734689.0,7777635.0
