unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Outros,7081123.5,4557709.0,4554641.5,4685319.0,7793233.5,6627956.0,6595203.5,4541736.0,3798404.8,3375640.8,4441713.5,8063287.0
Total,7081123.5,4557709.0,4554641.5,4685319.0,7793233.5,6627956.0,6595203.5,4541736.0,3798404.8,3375640.8,4441713.5,8063287.0
