unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Acessorio,3317857.0,1994101.8,2372280.2,2691227.8,3066679.8,2685109.2,2294717.2,3430519.0,2356460.2,2461930.5,2145053.2,3519896.8
Total,3317857.0,1994101.8,2372280.2,2691227.8,3066679.8,2685109.2,2294717.2,3430519.0,2356460.2,2461930.5,2145053.2,3519896.8
