unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Le Lis Beaute,925645.44,717395.2,669099.75,707156.4,771635.75,654428.3,656844.0,666568.3,902896.2,975606.0,1043215.1,1829252.8
Le Lis Blanc Deux,52496960.0,35330876.0,34934084.0,43192936.0,50037916.0,59607012.0,48358692.0,46740984.0,60603772.0,57348904.0,64178440.0,53241080.0
Le Lis Casa,2339679.8,1596064.8,1446067.4,1475668.2,1538079.2,2484954.8,2280535.5,1788942.8,2608808.0,1890620.6,2570008.5,3735685.8
Le Lis Noir,1.9622962,-3.0505185,1.2065856,-2.81804,-6.648796,-13.104553,-10.596139,-10.316831,-6.5237317,12.798582,7.2296305,-4.777511
Total,55762284.0,37644332.0,37049252.0,45375756.0,52347624.0,62746384.0,51296060.0,49196484.0,64115468.0,60215144.0,67791670.0,58806012.0
