unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Acessorio,2360927.8,1518832.2,1393988.1,1602021.6,2491014.2,2701296.2,2115767.8,1604683.8,1670369.6,1436334.1,1556860.1,1708041.6
Alfaiataria,9901958.0,6180733.0,5324272.5,4723412.5,8444910.0,9553818.0,6564932.5,4633798.0,3887973.0,3806002.8,4367437.0,6406276.5
Casual/Ville/Tricot/Moda,14993041.0,9717296.0,8760248.0,8867156.0,13884711.0,15463216.0,11697827.0,9082160.0,8748102.0,7854050.0,8556922.0,10403268.0
Couro,2344765.2,1476896.0,1308554.2,1158650.4,2326723.5,2558925.5,1607797.1,808593.9,457919.34,493308.7,562940.9,1153660.5
Fluidos/Plano,5772723.5,3405119.2,2933959.8,3013397.2,5137101.5,5762192.5,4249277.5,3140404.8,3054392.8,2546316.5,2852735.2,3720945.2
Jeans/Sarja,22723146.0,8180297.0,2911733.8,1260872.9,8494536.0,12173617.0,5096503.5,2588292.5,1562076.0,1679300.0,4470956.0,12260177.0
Outros,6293998.0,4333097.0,4106741.8,3927625.0,6590825.0,7276449.5,5312502.0,3774168.5,3355887.0,3018020.0,3299291.5,4285602.0
Seda,5375131.5,4863916.5,6169513.0,6677132.5,8175158.5,8025996.0,7676064.5,6588342.0,7692460.0,6489420.0,6928954.5,5818426.5
Total,69765690.0,39676184.0,32909012.0,31230268.0,55544984.0,63515508.0,44320670.0,32220442.0,30429180.0,27322752.0,32596098.0,45756396.0
