unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Jeans e Sarja,1781252.8,891848.0,635422.4,831964.94,733912.5,1839546.1,1058722.9,930913.7,711463.0,791095.56,1517979.2,1426499.8
Total,1781252.8,891848.0,635422.4,831964.94,733912.5,1839546.1,1058722.9,930913.7,711463.0,791095.56,1517979.2,1426499.8
