unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Outros,302615.56,254332.81,314814.1,450867.38,420856.22,811997.44,513069.1,403819.34,208350.88,126492.93,542614.1,435353.4
Total,302615.56,254332.81,314814.1,450867.38,420856.22,811997.44,513069.1,403819.34,208350.88,126492.93,542614.1,435353.4
