unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Le Lis Blanc Deux,59215744.0,38275816.0,53786360.0,40908056.0,59294484.0,64511040.0,52067856.0,46638004.0,45270228.0,46417772.0,56544160.0,60427500.0
Total,59215744.0,38275816.0,53786360.0,40908056.0,59294484.0,64511040.0,52067856.0,46638004.0,45270228.0,46417772.0,56544160.0,60427500.0
