unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Aroma,12324.739,10718.774,10255.089,10120.439,17346.36,11122.069,13004.438,16208.283,14897.929,12324.053,13320.337,22697.418
Total,12324.739,10718.774,10255.089,10120.439,17346.36,11122.069,13004.438,16208.283,14897.929,12324.053,13320.337,22697.418
