unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Jeans e Sarja,1536777.8,1466775.9,1723218.9,1785191.2,2105669.5,2730643.2,2062845.6,1653816.6,1858931.0,1962155.2,2532314.0,3669016.8
Malha e Moletom,2528146.0,2095997.5,1751648.1,1813434.8,2135378.2,3448665.2,2675306.5,1931273.1,2046419.2,2229330.8,3087590.0,5044541.5
Moda,4228238.5,3063353.8,2226549.2,2174237.5,2581978.5,4633007.0,3674715.5,2487434.2,2578176.8,2906946.0,4083320.2,7149640.5
Outros,903184.94,841392.1,1022909.44,1038422.0,1214388.6,1512127.5,1156144.0,859096.94,1059625.9,1112771.0,1386120.2,2070273.2
Total,9196347.0,7467519.0,6724325.5,6811285.5,8037415.0,12324444.0,9569012.0,6931621.0,7543153.0,8211203.0,11089344.0,17933472.0
