unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Alfaiataria,1107327.6,999557.8,1158277.8,1154801.6,1242215.2,4507836.5,1812382.2,2409053.8,1825594.8,2054612.0,3225614.0,3485769.2
Jeans e Sarja,3779747.0,3294176.8,3735105.5,3400250.0,3570129.2,13180901.0,5046868.0,5699078.5,4392441.5,5284563.0,9007659.0,13832211.0
Malha,755929.25,999582.75,1725609.4,1872751.6,1824274.4,6923833.5,3176149.5,3160515.0,2793814.2,2700279.2,4518662.0,3949194.8
Outros,1784154.5,1615055.5,1922866.9,1589606.0,1654629.4,2579551.2,1575212.4,2159141.2,1312142.6,1459365.8,3939531.5,4382916.5
Tecido Plano,1300009.8,1168695.5,1410616.1,1621314.4,1646150.5,7828324.0,2739701.5,2411643.8,1782862.0,1871463.1,4710002.5,2131559.8
Total,8727168.0,8077068.0,9952475.0,9638723.0,9937399.0,35020450.0,14350314.0,15839432.0,12106855.0,13370283.0,25401468.0,27781650.0
