unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Alfaiataria,2069811.5,1952090.2,642711.6,576771.56,1125440.8,3789504.0,2229728.0,1075363.1,1558246.0,1317195.8,1891446.5,1034147.3
Total,2069811.5,1952090.2,642711.6,576771.56,1125440.8,3789504.0,2229728.0,1075363.1,1558246.0,1317195.8,1891446.5,1034147.3
