unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
John John Fem,5507818.0,4699491.0,4551265.0,4621136.0,4809879.0,5478451.0,5574966.5,4904271.5,4959265.5,5219515.0,5155266.0,5891442.5
John John Masc,3728271.2,3161471.5,3012747.2,3077292.5,3206088.5,3718581.0,3778379.5,3276676.2,3329811.2,3512038.5,3476761.2,4014546.8
Total,9236089.0,7860962.5,7564012.0,7698428.5,8015967.5,9197032.0,9353346.0,8180948.0,8289077.0,8731554.0,8632027.0,9905989.0
