unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Casual/Ville/Tricot/Moda,18248238.0,12421394.0,14596660.0,11503298.0,17043370.0,21261200.0,13062300.0,12686221.0,11369076.0,10579512.0,15688991.0,12184722.0
Total,18248238.0,12421394.0,14596660.0,11503298.0,17043370.0,21261200.0,13062300.0,12686221.0,11369076.0,10579512.0,15688991.0,12184722.0
