unique_id,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12
Le Lis Casa,2570821.2,1544924.2,2168682.0,1307414.5,3958711.5,2629770.5,2332284.5,1017140.75,1497911.5,1661222.5,3218344.2,5124835.5
Total,2570821.2,1544924.2,2168682.0,1307414.5,3958711.5,2629770.5,2332284.5,1017140.75,1497911.5,1661222.5,3218344.2,5124835.5
